336,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Vũ Hồng Phú,0107520795,Bảo hiểm
337,CÔNG TY CP DATVIET VAC GROUP HOLDINGS,Đinh Bá Thành,0315744468,Quảng cáo và nghiên cứu thị trường
338,CÔNG TY TNHH THƯƠNG MẠI-DỊCH VỤ-XUẤT NHẬP KHẨU TƯỜNG NGUYÊN,Lê Thị Hoa,1400683063,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
339,CÔNG TY CP ĐẦU TƯ NĂM BẢY BẢY,Lưu Hải Ca,0303885305,Kinh doanh bất động sản
340,CÔNG TY CP NHỰA ĐỒNG NAI,Nguyễn Văn Hiếu,3600662561,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
341,CÔNG TY CP SẢN XUẤT KINH DOANH XUẤT NHẬP KHẨU BÌNH THẠNH,Nguyễn Gia Vinh,0302181666,Hoạt động công nghiệp khác
342,CÔNG TY CP DỆT MAY - ĐẦU TƯ - THƯƠNG MẠI THÀNH CÔNG,JUNG SUNG KWAN,0301446221,"Sản xuất, kinh doanh trang phục"
343,CÔNG TY CP PIN ẮC QUY MIỀN NAM,Trần Thanh Văn,0300405462,"Sản xuất, kinh doanh thiết bị điện"
344,CÔNG TY CP GENTRACO,Nguyễn Trung Kiên,1800241743,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
345,TỔNG CÔNG TY MAY 10 - CTCP,Thân Đức Việt,0100101308,"Sản xuất, kinh doanh trang phục"
346,CÔNG TY CP TRANSIMEX,Lê Duy Hiệp,0301874259,Hoạt động khác hỗ trợ cho vận tải
347,CÔNG TY TNHH MTV XỔ SỐ KIẾN THIẾT SÓC TRĂNG,Lê Văn Khanh,2200108572,"Dịch vụ vui chơi, giải trí"
348,CÔNG TY CP DỊCH VỤ & KỸ THUẬT CƠ ĐIỆN LẠNH R.E.E,Phạm Công Pháp,0302660700,Hoạt động xây dựng khác
349,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU VIỆT HÀN,Phạm Thị Yến,0101325854,"Sản xuất, kinh doanh thiết bị điện"
350,"CÔNG TY CP DỊCH VỤ LẮP ĐẶT, VẬN HÀNH VÀ BẢO DƯỠNG CÔNG TRÌNH DẦU KHÍ BIỂN PTSC",Dương Hùng Văn,3500818790,Dịch vụ khác
351,CÔNG TY CP DƯỢC PHẨM THIẾT BỊ Y TẾ HÀ NỘI,Đinh Văn Đông,0100109699,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
352,CÔNG TY CP TƯ VẤN XÂY DỰNG ĐIỆN 2,Nguyễn Chơn Hùng,0300420157,Dịch vụ khác
353,CÔNG TY CP NHỰA CHÂU ÂU,Hoàng Quốc Huy,0700253609,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
354,CÔNG TY CP MASCOPEX,Ngô Xuân Nam,4200236666,"Sản xuất, chế biến và kinh doanh thực phẩm tươi sống, đông lạnh"
355,CÔNG TY TNHH SẢN XUẤT BỘT MỲ VIMAFLOUR,Lim Pang Boon,5700101210,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
356,CÔNG TY CP PHÁT HÀNH SÁCH TP. HỒ CHÍ MINH - FAHASA,Phạm Minh Thuận,0304132047,"Bán lẻ sách, báo, tạp chí, văn phòng phẩm"
357,CÔNG TY CỔ PHẦN TẬP ĐOÀN NOVA CONSUMER,Tôn Thất Đề,0301447257,Nông nghiệp
358,CÔNG TY TNHH THÉP KYOEI VIỆT NAM,Fukunishi Hidekazu,2700631318,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
359,CÔNG TY CP LEC GROUP,Trần Đức Tuân,3502380495,Hoạt động khác hỗ trợ cho vận tải
360,CÔNG TY CP CHỨNG KHOÁN KỸ THƯƠNG,Nguyễn Thị Thu Hiền,0102935813,Chứng khoán
361,CÔNG TY CP THƯƠNG MẠI HIỆP HƯƠNG,Trương Công Hiệp,0100953567,"Khai thác, chế biến, kinh doanh quặng kim loại và hoạt động hỗ trợ"
362,TỔNG CÔNG TY CP DỆT MAY HOÀ THỌ,Nguyễn Đức Trị,0400101556,"Sản xuất, kinh doanh trang phục"
363,CÔNG TY CP VẬT TƯ HẬU GIANG,Lê Hoàng Nam,1800506679,"Sản xuất, kinh doanh vật liệu xây dựng"
364,CÔNG TY CP VẬT TƯ - TKV,Tạ Quang Tuấn,5700100707,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
365,CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT TƯỜNG VIỆT,Dương Tấn Trước,0302853607,"Sản xuất, kinh doanh thiết bị điện"
366,CÔNG TY TNHH GANG THÉP TUYÊN QUANG,"Zhang, Qun (Trương Quần)",5000230718,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
367,CÔNG TY CP FECON,Nguyễn Văn Thanh,0101502599,Hoạt động xây dựng khác
368,CÔNG TY CP CÔNG NGHỆ ELITE,Trần Hoài Phương Chi,0303853575,Hoạt động thông tin khác
369,TỔNG CÔNG TY CP ĐẦU TƯ PHÁT TRIỂN XÂY DỰNG,Ông Hoàng Văn Tăng,3500101107,Kinh doanh bất động sản
370,CÔNG TY TNHH NHÀ NƯỚC MTV YẾN SÀO KHÁNH HÒA,Nguyễn Anh Hùng,4200338918,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
371,CÔNG TY TNHH MTV TỔNG CÔNG TY THÁI SƠN,Phạm Gặp,0300533471,Kinh doanh bất động sản
372,CÔNG TY CP THÉP ASEAN,Hồ Văn Phương,6000746180,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
373,CÔNG TY CP UNIBEN,Vũ Tiến Dũng,0301442989,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
374,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP TUẤN VIỆT,Lê Thị Nữ,3100261120,"Sản xuất, chế biến và kinh doanh đường"
375,CÔNG TY CP NƯỚC - MÔI TRƯỜNG BÌNH DƯƠNG,Trần Chiến Công,3700145694,Hoạt động xây dựng khác
376,CÔNG TY TNHH PHÂN PHỐI TIÊN TIẾN,Trương Quốc Chí,0303549039,"Sản xuất, kinh doanh đồ dùng gia đình"
377,CÔNG TY TNHH PHÁT TÀI,Lê Phát Long,1400105785,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
378,CÔNG TY CP DỊCH VỤ TRỰC TUYẾN CỘNG ĐỒNG VIỆT,Ngô Trung Lĩnh,0305458683,Ngân hàng
379,CÔNG TY CP TẬP ĐOÀN ĐẤT XANH,Bùi Ngọc Đức,0303104343,Kinh doanh bất động sản
380,CÔNG TY CP THAIHOLDINGS,Nguyễn Văn Dũng,0105202998,"Thăm dò, khai thác dầu mỏ và hoạt động hỗ trợ"
381,CÔNG TY TNHH MTV THỰC PHẨM VÀ ĐẦU TƯ FOCOCEV,Đào Quý Chung,0400101588,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
382,CÔNG TY CP TẬP ĐOÀN ĐỨC TƯỜNG,Nguyễn Đức Tường,1701884951,"Sản xuất, kinh doanh thiết bị điện"
383,CÔNG TY CP ĐẦU TƯ PHÁT TRIỂN CÔNG NGHIỆP VÀ VẬN TẢI,Bùi Thiện Phương Đông,0300482393,Xây dựng
384,CÔNG TY CP ĐẦU TƯ NAM LONG,Trần Xuân Ngọc,0301438936,Kinh doanh bất động sản
385,CÔNG TY CP KẾT CẤU THÉP ATAD,Nguyễn Lê Anh Tuấn,1100641143,Xây dựng
386,CÔNG TY CP DINH DƯỠNG HỒNG HÀ,Đỗ Đức Tiến,0700220547,"Sản xuất, kinh doanh thức ăn chăn nuôi"
387,CÔNG TY CP XÂY DỰNG AN PHONG,Nguyễn Khắc Phong,0304621513,Xây dựng
388,CÔNG TY TNHH DINH DƯỠNG Á CHÂU (VN),Su Meng Chih,3600233805,"Sản xuất, kinh doanh thức ăn chăn nuôi"
389,CÔNG TY CP BỘT GIẶT LIX,Lâm Văn Kiệt,0301444263,"Sản xuất, kinh doanh hóa mỹ phẩm"
390,TỔNG CÔNG TY CP BẢO HIỂM PETROLIMEX,Đào Nam Hải,0100110768,Bảo hiểm
391,CÔNG TY CP DƯỢC PHẨM TRUNG ƯƠNG CODUPHA,Bùi Hữu Hiền,0300483319,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
392,CÔNG TY CP CƠ KHÍ XÂY DỰNG AMECC,Ngô Quốc Thịnh,0200786983,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
393,CÔNG TY CP SẢN XUẤT VÀ THƯƠNG MẠI P.P,Phan Thị Thu Hương,0101437981,Hoạt động công nghiệp khác
394,CÔNG TY CP VINACAFÉ BIÊN HÒA,Đoàn Quốc Hưng,3600261626,"Sản xuất, chế biến và kinh doanh đường"
395,CÔNG TY CP ĐẦU TƯ & PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG,Đặng Vũ Toàn,0102023052,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
396,CÔNG TY CP XUẤT NHẬP KHẨU THIÊN Á,Phan Thanh Tùng,0101726782,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
397,TỔNG CÔNG TY GAS PETROLIMEX - CTCP,Vũ Hồng Khánh,0101447725,Kinh doanh xăng dầu và các sản phẩm liên quan
398,CÔNG TY CP TẬP ĐOÀN SEMEC,Lê Sơn Long,2900608267,"Kinh doanh kim loại, sắt thép, kim khí…"
399,TỔNG CÔNG TY CHĂN NUÔI VIỆT NAM - CTCP,Trịnh Quốc Dũng,0100104443,Chăn nuôi
400,CÔNG TY CP VẬT TƯ XĂNG DẦU (COMECO),Lê Tấn Thương,0300450673,Kinh doanh xăng dầu và các sản phẩm liên quan
401,CÔNG TY CP HƯNG THỊNH LAND,Lê Trọng Khương,0302588518,Kinh doanh bất động sản
402,CÔNG TY CP ĐÔNG HẢI BẾN TRE,Lê Bá Phương,1300358260,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
403,CÔNG TY CP THƯƠNG MẠI DẦU KHÍ CỬU LONG,Lê Trung Nguyên Khôi,1500498480,Kinh doanh xăng dầu và các sản phẩm liên quan
404,CÔNG TY CP TẬP ĐOÀN DẦU KHÍ AN PHA,Trần Minh Loan,0303224471,Kinh doanh xăng dầu và các sản phẩm liên quan
405,CÔNG TY CP CÔNG NGHIỆP VĨNH TƯỜNG,Trần Đức Huy,0304075529,"Sản xuất, kinh doanh vật liệu xây dựng"
406,CÔNG TY CP TẬP ĐOÀN ĐIỆN LẠNH ĐIỆN MÁY VIỆT ÚC,Nguyễn Thành Phương,0101360104,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
407,CÔNG TY CP GIỐNG BÒ SỮA MỘC CHÂU,Trần Công Chiến,5500154060,"Sản xuất, chế biến và kinh doanh sữa, sản phẩm từ sữa"
408,CÔNG TY CP EUROWINDOW,Nguyễn Cảnh Hồng,2500217526,"Sản xuất, kinh doanh vật liệu xây dựng"
409,TỔNG CÔNG TY 319,Nguyễn Minh Khiêm,0100108984,Xây dựng
410,TỔNG CÔNG TY CÔNG NGHIỆP DẦU THỰC VẬT VIỆT NAM - CTCP,Nguyễn Thị Xuân Liễu,0300585984,"Sản xuất, chế biến và kinh doanh dầu ăn, mỡ động thực vật"
411,TỔNG CÔNG TY VẬT LIỆU XÂY DỰNG SỐ 1 - CTCP,Nguyễn Quang Trung,0300402493,"Sản xuất, kinh doanh vật liệu xây dựng"
412,CÔNG TY TNHH VĨNH HIỆP,Thái Như Hiệp,5900315114,"Sản xuất, chế biến và kinh doanh thực phẩm tươi sống, đông lạnh"
413,CÔNG TY TNHH MTV APATIT VIỆT NAM,Nguyễn Tiến Cường,5300100276,Khai khoáng khác và kinh doanh các sản phẩm khác từ khai khoáng
414,CÔNG TY CP TẬP ĐOÀN THIÊN LONG,Trần Phương Nga,0301464830,Hoạt động công nghiệp khác
415,CÔNG TY CP THỦY SẢN SẠCH VIỆT NAM,Võ Văn Phục,2200325351,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
416,CÔNG TY CP RẠNG ĐÔNG HOLDING,Hồ Đức Lam,0300384357,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
417,CÔNG TY TNHH MTV DƯỢC SÀI GÒN,Lê Việt Hùng,0300523385,"Kinh doanh, phân phối dược phẩm, thiết bị y tế"
418,CÔNG TY TNHH LIÊN DOANH ỐNG THÉP SENDO,Trương Văn Minh,3502280821,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
419,CÔNG TY CP CAO SU PHƯỚC HÒA,Nguyễn Văn Tược,3700147532,Trồng trọt
420,CÔNG TY CP TẬP ĐOÀN HOÀNG LONG,Nguyễn Quốc Đạo,1100414052,Xây dựng
421,CÔNG TY CP TẬP ĐOÀN BAMBOO CAPITAL,Nguyễn Thế Tài,0311315789,Dịch vụ khác
422,CÔNG TY CP GEMADEPT,Nguyễn Thanh Bình,0301116791,Vận tải đường biển
423,CÔNG TY CP SÀI GÒN FOOD,Nguyễn Quang Tường,0302994301,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
424,NGÂN HÀNG TMCP XĂNG DẦU PETROLIMEX,Nguyễn Quang Định,1400116233,Ngân hàng
425,CÔNG TY CP XÂY DỰNG HỢP LỰC,Trần Ngọc Tân,0103711478,Xây dựng
426,CÔNG TY CP VẬT TƯ NÔNG SẢN,Nguyễn Tiến Dũng,0100104066,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
427,CÔNG TY TNHH ĐẦU TƯ ĐỊA ỐC THÀNH PHỐ,Bùi Mạnh Hưng,0302980690,Kinh doanh bất động sản
428,CÔNG TY TNHH CƠ KHÍ XÂY DỰNG DST VIỆT NAM,Nguyễn Mạnh Hùng,0106462325,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
429,CÔNG TY TNHH THƯƠNG MẠI VÀ CÔNG NGHIỆP MỸ VIỆT,Nguyễn Minh Tuấn,0900239753,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
430,TỔNG CÔNG TY CP BẢO HIỂM QUÂN ĐỘI,Ông Uông Đông Hưng- chủ tịch,0102385623,Bảo hiểm
431,CÔNG TY CP ĐẦU TƯ VÀ XÂY DỰNG XUÂN MAI,Nguyễn Cao Thắng,0500443916,Xây dựng
432,CÔNG TY TNHH MTV BÒ SỮA VIỆT NAM,Trịnh Quốc Dũng,5000268824,Chăn nuôi
433,TỔNG CTCP THƯƠNG MẠI XÂY DỰNG,Võ Nhật Thăng,0100203476,Kinh doanh bất động sản
434,CÔNG TY THƯƠNG MẠI DỊCH VỤ TRÀNG THI,Vũ Trọng Tuấn,0100107437,"Sản xuất, kinh doanh thiết bị điện"
435,CÔNG TY CP THÉP VÀ VẬT TƯ XÂY DỰNG,Vũ Thị Năm,0101967587,"Kinh doanh kim loại, sắt thép, kim khí…"
436,CÔNG TY TNHH MTV THỨC ĂN THỦY SẢN MEKONG,Đặng Hoàng Phương,1401934305,"Sản xuất, kinh doanh thức ăn chăn nuôi"
437,CÔNG TY TNHH TRUYỀN HÌNH CÁP SAIGONTOURIST,Trần Văn Úy,0301463315,"Truyền hình, phát thanh, phim ảnh"
438,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ HAI SÁU SÁU,Nguyễn Thị Hồng Hạnh,0303781761,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
439,CÔNG TY CP KỸ THUẬT SIGMA,Nguyễn Quang Ngọc,0101600518,Hoạt động xây dựng khác
440,CÔNG TY CP CƠ ĐIỆN TRẦN PHÚ,Đặng Quốc Chính,0100106063,"Sản xuất, kinh doanh thiết bị điện"
441,CÔNG TY CP VINAFREIGHT,Nguyễn Huy Diệu,0302511219,Hoạt động khác hỗ trợ cho vận tải
442,CÔNG TY CP NHỰA HƯNG YÊN,Nguyễn Minh Tân,0900108380,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
443,CÔNG TY TNHH QUỐC TẾ LIÊN DOANH VINACONEX - TAISEI (VINATA),Seiichiro Kuwabara,0100113494,Xây dựng
444,CÔNG TY CP ỐNG ĐỒNG TOÀN PHÁT,Bùi Hồng Phúc,0900246768,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
445,CÔNG TY CP TƯ VẤN VÀ XÂY DỰNG PHÚ XUÂN,Nguyễn Quốc Mến,0101185572,Xây dựng
446,TỔNG CÔNG TY THIẾT BỊ ĐIỆN ĐÔNG ANH - CTCP,Nguyễn Vũ Cường,0100101322,"Sản xuất, kinh doanh thiết bị điện"
447,CÔNG TY CP TẬP ĐOÀN TOJI,Hồ Minh Tiến,0101261431,"Sản xuất, kinh doanh thiết bị điện"
448,CÔNG TY TNHH XÂY DỰNG TỰ LẬP,Nguyễn Văn Thỏa,2600251062,Xây dựng
449,TỔNG CÔNG TY ĐẦU TƯ PHÁT TRIỂN HẠ TẦNG ĐÔ THỊ UDIC - CÔNG TY TNHH MTV,Nguyễn Minh Quang,0100106232,Xây dựng
450,CÔNG TY TNHH XUẤT NHẬP KHẨU VI NA ĐẠI VIỆT,Trần Vũ Quỳnh Như,3602576702,"Sản xuất, chế biến và kinh doanh thực phẩm tươi sống, đông lạnh"
451,CÔNG TY CP MEGRAM,Đỗ Thành Trung,0105284398,"Sản xuất, kinh doanh thiết bị điện"
452,CÔNG TY TNHH THIẾT BỊ ĐIỆN LIOA,Nguyễn Chí Linh,0900246535,"Sản xuất, kinh doanh thiết bị điện"
453,CÔNG TY CP LICOGI 13,Phạm Văn Thăng,0100106426,Xây dựng
454,CÔNG TY TNHH XUẤT NHẬP KHẨU - THƯƠNG MẠI - CÔNG NGHỆ - DỊCH VỤ HÙNG DUY,Lê Minh Trúc,3900212443,"Sản xuất, chế biến và kinh doanh gạo, ngũ cốc, sản phẩm nghiền, đồ khô"
455,TỔNG CÔNG TY VẬN TẢI HÀ NỘI,Nguyễn Thanh Nam,0101148154,Vận tải đường bộ
456,CÔNG TY CP THƯƠNG MẠI CITICOM,Lê Phụng Thắng,0101370014,"Kinh doanh kim loại, sắt thép, kim khí…"
457,CÔNG TY TNHH HEWLETT - PACKARD VIỆT NAM,Trần Thị Minh Thuận,0300539709,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
458,CÔNG TY CP ĐẦU TƯ THƯƠNG MẠI XNK VIỆT PHÁT,Nguyễn Xuân Trường,0200826844,"Khai thác, chế biến, kinh doanh quặng kim loại và hoạt động hỗ trợ"
459,TỔNG CÔNG TY 36,Nguyễn Đăng Giáp,0105454762,Xây dựng
460,CÔNG TY TNHH MIWON VIỆT NAM,Shin Sangho,2600109933,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
461,TỔNG CÔNG TY LICOGI- CTCP,Vũ Tiến Giao,0100106440,Xây dựng
462,CÔNG TY CP HAWEE CƠ ĐIỆN,Nguyễn Thị Hải Yến,0101466566,Hoạt động xây dựng khác
463,CÔNG TY CP THỰC PHẨM CHOLIMEX,Diệp Nam Hải,0304475742,"Sản xuất, chế biến và kinh doanh thực phẩm khác"
464,TỔNG CÔNG TY CỔ PHẦN BẢO HIỂM SÀI GÒN - HÀ NỘI,Nguyễn Văn Trưởng,0103085460,Bảo hiểm
465,CÔNG TY CP ĐẦU TƯ VĂN PHÚ - INVEST,Triệu Hữu Đại,0102702590,Kinh doanh bất động sản
466,CÔNG TY CP ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN AN GIA,Nguyễn Bá Sáng,0311500196,Kinh doanh bất động sản
467,CÔNG TY CP THÉP TOP PRO,"Hong, Chung-Cheng",1100798176,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
468,CÔNG TY CP XÂY DỰNG PHƯỚC THÀNH,Phạm Thị Thanh Hằng,0303615482,Xây dựng
469,CÔNG TY TNHH KINH DOANH LỐP XE BRIDGESTONE VIỆT NAM,Hiroyuki Saito,0309875328,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
470,CÔNG TY CP ECOBA VIỆT NAM,Võ Tiến Đạt,0104415496,Xây dựng
471,CÔNG TY CP CHỨNG KHOÁN TP. HỒ CHÍ MINH,Johan Nyvene,0302910950,Chứng khoán
472,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VẬN TẢI THANH LONG,Hồ Kiến Phong,0304133227,"Sản xuất, kinh doanh vật liệu xây dựng"
473,CÔNG TY CP ĐÓNG TÀU VÀ VẬN TẢI BIỂN NAM PHÁT,Phạm Đắc Nam,5701483604,Công nghiệp đóng tàu và thuyền
474,TỔNG CÔNG TY HÓA CHẤT VÀ DỊCH VỤ DẦU KHÍ - CTCP,Phan Công Thành,0100150873,"Thăm dò, khai thác dầu mỏ và hoạt động hỗ trợ"
475,CÔNG TY CP LUYỆN KIM TÂN NGUYÊN HẢI DƯƠNG VIỆT NAM,Hồ Dư Khang (Hu YuKang),0800740412,"Sản xuất, gia công kim loại, sắt thép, kim khí…"
476,TỔNG CÔNG TY XÂY DỰNG HÀ NỘI,Đậu Văn Diện,0100106338,Xây dựng
477,CÔNG TY CP TẬP ĐOÀN VINACAM,Vũ Duy Hải,0303800051,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
478,CÔNG TY CP CẢNG HẢI PHÒNG,Nguyễn Tường Anh,0200236845,"Kho bãi, bốc xếp hàng hóa"
479,CÔNG TY CP ĐẦU TƯ DU LỊCH VÀ PHÁT TRIỂN THỦY SẢN,Ông Lê Văn Lâm,1600895650,Hoạt động xây dựng khác
480,CÔNG TY CP BẤT ĐỘNG SẢN THẾ KỶ,Nguyễn Trung Vũ,0101160306,Kinh doanh bất động sản
481,CÔNG TY CP PHÁT TRIỂN HẠ TẦNG KỸ THUẬT,Đỗ Quang Ngôn,3700805566,Kinh doanh bất động sản
482,TỔNG CÔNG TY CP BẢO HIỂM NGÂN HÀNG ĐẦU TƯ VÀ PHÁT TRIỂN VIỆT NAM,Trần Hoài An,0100931299,Bảo hiểm
483,CÔNG TY CP NHỰA BẢO VÂN,Nguyễn Quốc Bảo,3700257662,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
484,CÔNG TY CP TẬP ĐOÀN CIENCO4,Nguyễn Tuấn Huỳnh,2900324850,Xây dựng
485,CÔNG TY CP MÁY TÍNH VĨNH XUÂN,Ngô Thị Kim Ngân,0100516045,"Sản xuất, kinh doanh thiết bị điện tử, điện lạnh, công nghệ thông tin, viễn thông…"
486,CÔNG TY CP KỸ NGHỆ THỰC PHẨM VIỆT NAM (VIFON),Lê Thị Ánh Phương,0300627384,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
487,CÔNG TY TNHH ROCHDALE SPEARS,Hoàng Yến,3700370643,"Sản xuất, kinh doanh gỗ, sản phẩm từ gỗ và nội thất"
488,CÔNG TY TNHH BACONCO,"Siquet, Pierre Louis Bernard",3500101065,"Sản xuất, kinh doanh phân bón, thuốc trừ sâu"
489,CÔNG TY CP TẬP ĐOÀN ĐẠT PHƯƠNG,Trần Anh Tuấn,0101218757,Xây dựng
490,CÔNG TY CP CHỨNG KHOÁN VNDIRECT,Nguyễn Vũ Long,0102065366,Chứng khoán
491,TỔNG CÔNG TY CP PHONG PHÚ,Phạm Xuân Trình,0301446006,"Sản xuất, kinh doanh sợi, sản phẩm dệt"
492,CÔNG TY CP CÔNG NGHIỆP NHỰA PHÚ LÂM,Huang Cheng Hung,0200109445,"Sản xuất, kinh doanh nhựa và sản phẩm từ nhựa"
493,CÔNG TY CP ĐỒNG TÂM,Nguyễn Văn Hùng,1100548578,Kinh doanh bất động sản
494,CÔNG TY CP ĐẦU TƯ LBM,Nguyễn Mạnh Bảo,0308783233,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
495,CÔNG TY CP THỰC PHẨM AN LONG,Huỳnh Tuân Phương Mai,1100814572,"Sản xuất, chế biến và kinh doanh dầu ăn, mỡ động thực vật"
496,CÔNG TY TNHH LIÊN DOANH SẢN XUẤT ÔTÔ NGÔI SAO,Ryujiro Kobashi,3700229030,"Sản xuất, kinh doanh ô tô, xe máy, xe có động cơ và phụ kiện"
497,CÔNG TY TNHH HÙNG CÁ,Trần Văn Hùng,1400528082,"Sản xuất, chế biến và kinh doanh thực phẩm đóng gói, ăn liền, đồ hộp"
498,CÔNG TY CP SAM HOLDINGS,Trần Việt Anh,3600253537,"Sản xuất, kinh doanh thiết bị điện"
499,TỔNG CÔNG TY GIẤY VIỆT NAM,.,2600357502,"Sản xuất, kinh doanh giấy và các sản phẩm từ giấy"
500,CÔNG TY CP HANACANS,Hidetaka Makabe,2300372796,"Sản xuất, kinh doanh máy móc, sản phẩm cơ khí khác"
